event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,63|1.131162719|47972|None|BACK|1.13|2017-04-30T13:03:59.809000Z,63,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,63|1.131162719|47972|None|BACK|1.13|2017-04-30T13:03:59.809000Z,63,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,748.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,64|1.131162719|47972|None|BACK|1.14|2017-04-30T13:03:59.809000Z,64,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,64|1.131162719|47972|None|BACK|1.14|2017-04-30T13:03:59.809000Z,64,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,744.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,65|1.131162719|47972|None|BACK|1.15|2017-04-30T13:03:59.809000Z,65,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,65|1.131162719|47972|None|BACK|1.15|2017-04-30T13:03:59.809000Z,65,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,740.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,66|1.131162719|47972|None|BACK|1.16|2017-04-30T13:03:59.809000Z,66,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,66|1.131162719|47972|None|BACK|1.16|2017-04-30T13:03:59.809000Z,66,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,736.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,67|1.131162719|47972|None|BACK|1.17|2017-04-30T13:03:59.809000Z,67,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,67|1.131162719|47972|None|BACK|1.17|2017-04-30T13:03:59.809000Z,67,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,732.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,68|1.131162719|47972|None|BACK|1.18|2017-04-30T13:03:59.809000Z,68,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,68|1.131162719|47972|None|BACK|1.18|2017-04-30T13:03:59.809000Z,68,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,728.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,69|1.131162719|47972|None|BACK|1.19|2017-04-30T13:03:59.809000Z,69,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.190000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,69|1.131162719|47972|None|BACK|1.19|2017-04-30T13:03:59.809000Z,69,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.190000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,724.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,70|1.131162719|47972|None|BACK|1.2|2017-04-30T13:03:59.809000Z,70,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,70|1.131162719|47972|None|BACK|1.2|2017-04-30T13:03:59.809000Z,70,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,720.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,71|1.131162719|47972|None|BACK|1.21|2017-04-30T13:03:59.809000Z,71,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.210000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,71|1.131162719|47972|None|BACK|1.21|2017-04-30T13:03:59.809000Z,71,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.210000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,716.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,72|1.131162719|47972|None|BACK|1.22|2017-04-30T13:03:59.809000Z,72,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,72|1.131162719|47972|None|BACK|1.22|2017-04-30T13:03:59.809000Z,72,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,712.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,73|1.131162719|47972|None|BACK|1.23|2017-04-30T13:03:59.809000Z,73,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,73|1.131162719|47972|None|BACK|1.23|2017-04-30T13:03:59.809000Z,73,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,708.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,74|1.131162719|47972|None|BACK|1.24|2017-04-30T13:03:59.809000Z,74,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,74|1.131162719|47972|None|BACK|1.24|2017-04-30T13:03:59.809000Z,74,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,704.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,75|1.131162719|47972|None|BACK|1.25|2017-04-30T13:03:59.809000Z,75,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,75|1.131162719|47972|None|BACK|1.25|2017-04-30T13:03:59.809000Z,75,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,BACK,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,700.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,76|1.131162757|1222344|None|BACK|1.01|2017-04-30T13:03:59.809000Z,76,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.010000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,76|1.131162757|1222344|None|BACK|1.01|2017-04-30T13:03:59.809000Z,76,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.010000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,696.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,77|1.131162757|1222344|None|BACK|1.02|2017-04-30T13:03:59.809000Z,77,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.020000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,77|1.131162757|1222344|None|BACK|1.02|2017-04-30T13:03:59.809000Z,77,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.020000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,692.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,78|1.131162757|1222344|None|BACK|1.03|2017-04-30T13:03:59.809000Z,78,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.030000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,78|1.131162757|1222344|None|BACK|1.03|2017-04-30T13:03:59.809000Z,78,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.030000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,688.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,79|1.131162757|1222344|None|BACK|1.04|2017-04-30T13:03:59.809000Z,79,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,79|1.131162757|1222344|None|BACK|1.04|2017-04-30T13:03:59.809000Z,79,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,684.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,80|1.131162757|1222344|None|BACK|1.05|2017-04-30T13:03:59.809000Z,80,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,80|1.131162757|1222344|None|BACK|1.05|2017-04-30T13:03:59.809000Z,80,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,680.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,81|1.131162757|1222344|None|BACK|1.06|2017-04-30T13:03:59.809000Z,81,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,81|1.131162757|1222344|None|BACK|1.06|2017-04-30T13:03:59.809000Z,81,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,676.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,82|1.131162757|1222344|None|BACK|1.07|2017-04-30T13:03:59.809000Z,82,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,82|1.131162757|1222344|None|BACK|1.07|2017-04-30T13:03:59.809000Z,82,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,672.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,83|1.131162757|1222344|None|BACK|1.08|2017-04-30T13:03:59.809000Z,83,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,83|1.131162757|1222344|None|BACK|1.08|2017-04-30T13:03:59.809000Z,83,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,668.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,84|1.131162757|1222344|None|BACK|1.09|2017-04-30T13:03:59.809000Z,84,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,84|1.131162757|1222344|None|BACK|1.09|2017-04-30T13:03:59.809000Z,84,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,664.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,85|1.131162757|1222344|None|BACK|1.1|2017-04-30T13:03:59.809000Z,85,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.100000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,85|1.131162757|1222344|None|BACK|1.1|2017-04-30T13:03:59.809000Z,85,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.100000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,660.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,86|1.131162757|1222344|None|BACK|1.11|2017-04-30T13:03:59.809000Z,86,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.110000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,86|1.131162757|1222344|None|BACK|1.11|2017-04-30T13:03:59.809000Z,86,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.110000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,656.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,87|1.131162757|1222344|None|BACK|1.12|2017-04-30T13:03:59.809000Z,87,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.120000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,87|1.131162757|1222344|None|BACK|1.12|2017-04-30T13:03:59.809000Z,87,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.120000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,652.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,88|1.131162757|1222344|None|BACK|1.13|2017-04-30T13:03:59.809000Z,88,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,88|1.131162757|1222344|None|BACK|1.13|2017-04-30T13:03:59.809000Z,88,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,648.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,89|1.131162757|1222344|None|BACK|1.14|2017-04-30T13:03:59.809000Z,89,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,89|1.131162757|1222344|None|BACK|1.14|2017-04-30T13:03:59.809000Z,89,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,644.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,90|1.131162757|1222344|None|BACK|1.15|2017-04-30T13:03:59.809000Z,90,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,90|1.131162757|1222344|None|BACK|1.15|2017-04-30T13:03:59.809000Z,90,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,640.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,91|1.131162757|1222344|None|BACK|1.16|2017-04-30T13:03:59.809000Z,91,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,91|1.131162757|1222344|None|BACK|1.16|2017-04-30T13:03:59.809000Z,91,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,636.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,92|1.131162757|1222344|None|BACK|1.17|2017-04-30T13:03:59.809000Z,92,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,92|1.131162757|1222344|None|BACK|1.17|2017-04-30T13:03:59.809000Z,92,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,632.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,93|1.131162757|1222344|None|BACK|1.18|2017-04-30T13:03:59.809000Z,93,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,93|1.131162757|1222344|None|BACK|1.18|2017-04-30T13:03:59.809000Z,93,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,628.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
