signal_id,signal_utc,minute,phase,score,market_type,market_name,runner_name,side,price,stake,engine_add_amount,engine_add_count,first_add_utc,future_match_amount,future_remove_amount,fill_proxy,fill_proxy_amount,cancel_proxy,same_level_remove_amount,same_level_match_amount,opposite_side_match_amount,near_remove_match_same_amount,near_remove_match_opp_amount,outcome,entry_order_side,fill_utc,exit_utc,exit_proxy,exit_side,exit_price,price_diff,pnl_proxy,pnl_status
26,2017-04-30T14:13:11.636000Z,68.19,NORMAL_SECOND_HALF,17,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,ATB,1.28,4.0,3304.17,2,2017-04-30T14:13:16.920Z,0.0,3904.77,YES,0.0,YES,3904.77,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:13:25.051000Z,2017-04-30T14:13:31.242000Z,YES,ATL,1.34,0.06,0.179104,EXIT_FOUND
26,2017-04-30T14:13:11.636000Z,68.19,NORMAL_SECOND_HALF,17,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,ATB,1.27,4.0,3114.91,1,2017-04-30T14:13:16.881Z,0.0,3465.15,YES,0.0,YES,3465.15,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:13:34.464000Z,2017-04-30T14:13:40.855000Z,YES,ATL,1.34,0.07,0.208955,EXIT_FOUND
27,2017-04-30T14:16:17.428000Z,71.29,NORMAL_SECOND_HALF,17,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,ATB,1.2,4.0,8832.44,1,2017-04-30T14:16:22.591Z,0.0,9472.8,YES,0.0,YES,9472.8,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:16:37.838000Z,2017-04-30T14:16:38.063000Z,YES,ATL,1.28,0.08,0.25,EXIT_FOUND
27,2017-04-30T14:16:17.428000Z,71.29,NORMAL_SECOND_HALF,17,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.22,4.0,4490.59,4,2017-04-30T14:16:22.982Z,0.0,697.94,YES,0.0,YES,697.94,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:16:24.624000Z,2017-04-30T14:16:24.725000Z,YES,ATL,1.27,0.05,0.15748,EXIT_FOUND
27,2017-04-30T14:16:17.428000Z,71.29,NORMAL_SECOND_HALF,17,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.51,4.0,3463.7,1,2017-04-30T14:16:25.131Z,0.0,0.0,NO,0.0,NO,0,0,0,0.0,0.0,NO_TOUCH,LAY,,,NO,,,,0.0,NO_FILL_PROXY
27,2017-04-30T14:16:17.428000Z,71.29,NORMAL_SECOND_HALF,17,TOTAL_GOALS,Total Goals,2 goals or more,ATB,1.22,4.0,3364.74,1,2017-04-30T14:16:26.434Z,0.0,336.48,YES,0.0,YES,336.48,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:16:49.922000Z,2017-04-30T14:16:54.229000Z,YES,ATL,1.27,0.05,0.15748,EXIT_FOUND
27,2017-04-30T14:16:17.428000Z,71.29,NORMAL_SECOND_HALF,17,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.76,4.0,2324.32,1,2017-04-30T14:16:25.131Z,0.0,2324.32,YES,0.0,YES,2324.32,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:16:30.293000Z,2017-04-30T14:16:32.868000Z,YES,ATL,1.96,0.2,0.408163,EXIT_FOUND
28,2017-04-30T14:17:31.957000Z,72.53,NORMAL_SECOND_HALF,17,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.24,4.0,7360.37,1,2017-04-30T14:17:37.440Z,0.0,7404.71,YES,0.0,YES,7404.71,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:17:38.341000Z,2017-04-30T14:17:42.443000Z,YES,ATL,1.26,0.02,0.063492,EXIT_FOUND
28,2017-04-30T14:17:31.957000Z,72.53,NORMAL_SECOND_HALF,17,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,ATB,1.23,4.0,3364.73,1,2017-04-30T14:17:42.443Z,0.0,3953.55,YES,0.0,YES,3953.55,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:17:42.719000Z,2017-04-30T14:17:47.351000Z,YES,ATL,1.28,0.05,0.15625,EXIT_FOUND
28,2017-04-30T14:17:31.957000Z,72.53,NORMAL_SECOND_HALF,17,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,ATB,1.31,4.0,2712.81,1,2017-04-30T14:17:42.443Z,0.0,2712.81,YES,0.0,YES,2712.81,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:17:45.854000Z,2017-04-30T14:17:46.143000Z,YES,ATL,1.38,0.07,0.202899,EXIT_FOUND
28,2017-04-30T14:17:31.957000Z,72.53,NORMAL_SECOND_HALF,17,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.73,4.0,2419.84,1,2017-04-30T14:17:38.126Z,0.0,2419.84,YES,0.0,YES,2419.84,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:18:05.165000Z,2017-04-30T14:18:09.652000Z,YES,ATL,1.9,0.17,0.357895,EXIT_FOUND
29,2017-04-30T14:22:13.788000Z,77.23,NORMAL_SECOND_HALF,17,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.27,4.0,4287.48,5,2017-04-30T14:22:21.657Z,0.0,4778.78,YES,0.0,YES,4778.78,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:22:22.059000Z,2017-04-30T14:22:22.455000Z,YES,ATL,1.38,0.11,0.318841,EXIT_FOUND
29,2017-04-30T14:22:13.788000Z,77.23,NORMAL_SECOND_HALF,17,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.28,4.0,3528.76,2,2017-04-30T14:22:22.059Z,0.0,3528.76,YES,0.0,YES,3528.76,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:22:25.371000Z,2017-04-30T14:22:29.587000Z,YES,ATL,1.34,0.06,0.179104,EXIT_FOUND
29,2017-04-30T14:22:13.788000Z,77.23,NORMAL_SECOND_HALF,17,TOTAL_GOALS,Total Goals,2 goals or more,ATB,1.27,4.0,3426.13,2,2017-04-30T14:22:21.883Z,0.0,3737.36,YES,0.0,YES,3737.36,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:22:22.059000Z,2017-04-30T14:22:24.168000Z,YES,ATL,1.34,0.07,0.208955,EXIT_FOUND
29,2017-04-30T14:22:13.788000Z,77.23,NORMAL_SECOND_HALF,17,TOTAL_GOALS,Total Goals,2 goals or more,ATB,1.28,4.0,3003.86,1,2017-04-30T14:22:22.644Z,0.0,3003.87,YES,0.0,YES,3003.87,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:22:42.374000Z,2017-04-30T14:22:44.343000Z,YES,ATL,1.35,0.07,0.207407,EXIT_FOUND
29,2017-04-30T14:22:13.788000Z,77.23,NORMAL_SECOND_HALF,17,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,ATB,1.39,4.0,2156.79,1,2017-04-30T14:22:21.883Z,0.0,2587.48,YES,0.0,YES,2587.48,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:22:39.190000Z,2017-04-30T14:22:43.508000Z,YES,ATL,1.47,0.08,0.217687,EXIT_FOUND
30,2017-04-30T14:23:43.289000Z,78.72,NORMAL_SECOND_HALF,15,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.55,4.0,3211.79,1,2017-04-30T14:23:48.040Z,0.0,3211.79,YES,0.0,YES,3211.79,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:24:11.763000Z,2017-04-30T14:24:15.715000Z,YES,ATL,1.7,0.15,0.352941,EXIT_FOUND
30,2017-04-30T14:23:43.289000Z,78.72,NORMAL_SECOND_HALF,15,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.3,4.0,2918.67,1,2017-04-30T14:23:47.649Z,0.0,312.92,YES,0.0,YES,312.92,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:24:08.353000Z,2017-04-30T14:24:11.255000Z,YES,ATL,1.36,0.06,0.176471,EXIT_FOUND
30,2017-04-30T14:23:43.289000Z,78.72,NORMAL_SECOND_HALF,15,TOTAL_GOALS,Total Goals,2 goals or more,ATB,1.3,4.0,2803.66,1,2017-04-30T14:23:50.445Z,0.0,0.0,NO,0.0,NO,0,0,0,0.0,0.0,NO_TOUCH,LAY,,,NO,,,,0.0,NO_FILL_PROXY
30,2017-04-30T14:23:43.289000Z,78.72,NORMAL_SECOND_HALF,15,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,ATB,1.41,4.0,2256.05,2,2017-04-30T14:23:50.661Z,0.0,204.41,YES,0.0,YES,204.41,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:24:07.892000Z,2017-04-30T14:24:38.243000Z,YES,ATL,1.5,0.09,0.24,EXIT_FOUND
31,2017-04-30T14:26:19.132000Z,81.32,NORMAL_SECOND_HALF,17,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.46,4.0,3840.19,1,2017-04-30T14:26:30.103Z,0.0,3840.19,YES,0.0,YES,3840.19,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:26:33.440000Z,2017-04-30T14:26:33.571000Z,YES,ATL,1.59,0.13,0.327044,EXIT_FOUND
31,2017-04-30T14:26:19.132000Z,81.32,NORMAL_SECOND_HALF,17,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,ATB,1.48,4.0,3680.18,1,2017-04-30T14:26:23.758Z,0.0,5466.36,YES,0.0,YES,5466.36,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:26:27.079000Z,2017-04-30T14:26:27.909000Z,YES,ATL,1.57,0.09,0.229299,EXIT_FOUND
31,2017-04-30T14:26:19.132000Z,81.32,NORMAL_SECOND_HALF,17,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,ATB,1.35,4.0,2754.01,3,2017-04-30T14:26:24.041Z,0.0,5554.52,YES,0.0,YES,5554.52,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:26:24.253000Z,2017-04-30T14:26:26.386000Z,YES,ATL,1.4,0.05,0.142857,EXIT_FOUND
32,2017-04-30T14:30:47.044000Z,85.78,NORMAL_SECOND_HALF,15,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,ATB,1.46,4.0,4227.57,3,2017-04-30T14:30:52.084Z,0.0,886.23,YES,0.0,YES,886.23,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:30:52.413000Z,2017-04-30T14:30:53.995000Z,YES,ATL,1.54,0.08,0.207792,EXIT_FOUND
32,2017-04-30T14:30:47.044000Z,85.78,NORMAL_SECOND_HALF,15,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,ATB,1.34,4.0,2529.17,3,2017-04-30T14:30:52.595Z,0.0,3241.84,YES,0.0,YES,3241.84,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:31:02.375000Z,2017-04-30T14:31:02.999000Z,YES,ATL,1.41,0.07,0.198582,EXIT_FOUND
32,2017-04-30T14:30:47.044000Z,85.78,NORMAL_SECOND_HALF,15,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,ATB,1.48,4.0,2017.99,4,2017-04-30T14:30:52.483Z,0.0,2249.68,YES,0.0,YES,2249.68,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:31:01.063000Z,2017-04-30T14:31:01.362000Z,YES,ATL,1.59,0.11,0.27673,EXIT_FOUND
32,2017-04-30T14:30:47.044000Z,85.78,NORMAL_SECOND_HALF,15,TOTAL_GOALS,Total Goals,3 goals or more,ATB,1.48,4.0,1752.18,1,2017-04-30T14:30:53.108Z,0.0,2102.11,YES,0.0,YES,2102.11,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:31:07.149000Z,2017-04-30T14:31:08.043000Z,YES,ATL,1.58,0.1,0.253165,EXIT_FOUND
32,2017-04-30T14:30:47.044000Z,85.78,NORMAL_SECOND_HALF,15,TEAM_TOTAL_GOALS,Man City Total Goals,2 goals or more,ATB,1.65,4.0,1422.44,2,2017-04-30T14:30:56.976Z,0.0,1422.44,YES,0.0,YES,1422.44,0,0,0.0,0.0,LEVEL_DISAPPEARED_NO_MATCH_TAG,LAY,2017-04-30T14:31:00.426000Z,2017-04-30T14:31:07.278000Z,YES,ATL,1.78,0.13,0.292135,EXIT_FOUND
