event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
CANCEL,1493558885000,2017-04-30T13:28:05Z,14|1.131162723|1221386|None|LAY|1.33|2017-04-30T13:27:24.791Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.330000,4.000000,0.000000,0.000000,3519.850000,3035.420000,cancelled,1.320000,997.200000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558885000,2017-04-30T13:28:05Z,14|1.131162806|47999|None|LAY|1.33|2017-04-30T13:27:24.791Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.330000,4.000000,0.000000,0.000000,3527.530000,3527.530000,cancelled,1.320000,998.520000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558885000,2017-04-30T13:28:05Z,14|1.131162806|47999|None|LAY|1.37|2017-04-30T13:27:24.912Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.370000,4.000000,0.000000,0.000000,6707.480000,4613.430000,cancelled,1.480000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493558894500,2017-04-30T13:28:14.500000Z,15|1.131162757|1222344|None|LAY|1.3|2017-04-30T13:28:14.341Z,15,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558894500,2017-04-30T13:28:14.500000Z,15|1.131162807|285470|-2.0|BACK|1.38|2017-04-30T13:28:14.341Z,15,TOTAL_GOALS,Total Goals,2 goals or more,BACK,1.380000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558895000,2017-04-30T13:28:15Z,15|1.131162807|285470|-2.0|LAY|1.34|2017-04-30T13:28:14.810Z,15,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.340000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558895000,2017-04-30T13:28:15Z,15|1.131162719|47973|None|LAY|1.99|2017-04-30T13:28:14.810Z,15,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,LAY,1.990000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558895250,2017-04-30T13:28:15.250000Z,15|1.131162818|5851483|None|LAY|1.78|2017-04-30T13:28:15.146Z,15,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.780000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558899500,2017-04-30T13:28:19.500000Z,15|1.131162757|1222344|None|LAY|1.3|2017-04-30T13:28:14.341Z,15,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,4547.960000,4547.960000,open,1.200000,998.800000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558899500,2017-04-30T13:28:19.500000Z,15|1.131162807|285470|-2.0|BACK|1.38|2017-04-30T13:28:14.341Z,15,TOTAL_GOALS,Total Goals,2 goals or more,BACK,1.380000,4.000000,0.000000,4.000000,1999.750000,1999.750000,open,4.000000,994.800000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558900000,2017-04-30T13:28:20Z,15|1.131162807|285470|-2.0|LAY|1.34|2017-04-30T13:28:14.810Z,15,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.340000,4.000000,0.000000,4.000000,2473.920000,2473.920000,open,1.360000,993.440000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558900000,2017-04-30T13:28:20Z,15|1.131162719|47973|None|LAY|1.99|2017-04-30T13:28:14.810Z,15,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,LAY,1.990000,4.000000,0.000000,4.000000,2637.150000,2637.150000,open,3.960000,989.480000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558900250,2017-04-30T13:28:20.250000Z,15|1.131162818|5851483|None|LAY|1.78|2017-04-30T13:28:15.146Z,15,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.780000,4.000000,0.000000,4.000000,2510.050000,2510.050000,open,3.120000,986.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
FILL,1493558921750,2017-04-30T13:28:41.750000Z,15|1.131162807|285470|-2.0|BACK|1.38|2017-04-30T13:28:14.341Z,,TOTAL_GOALS,Total Goals,2 goals or more,BACK,1.380000,4.000000,4.000000,0.000000,1999.750000,0.000000,filled,4.000000,990.360000,1107.540000,4.000000,VISIBLE_REMOVE,1,1107.540000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493558921750,2017-04-30T13:28:41.750000Z,15|1.131162807|285470|-2.0|BACK|1.38|2017-04-30T13:28:14.341Z,15,TOTAL_GOALS,Total Goals,2 goals or more,BACK,1.380000,4.000000,4.000000,0.000000,1999.750000,0.000000,exited,4.000000,990.360000,0.000000,0.000000,,0,0.000000,-0.173913,1.000000,2017-04-30T13:28:45.615000Z,1.320000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493558921750,2017-04-30T13:28:41.750000Z,15|1.131162807|285470|-2.0|BACK|1.38|2017-04-30T13:28:14.341Z,15,TOTAL_GOALS,Total Goals,2 goals or more,BACK,1.380000,4.000000,4.000000,0.000000,1999.750000,0.000000,settled,0.000000,990.186087,0.000000,0.000000,,0,0.000000,-0.173913,1.000000,2017-04-30T13:28:45.615000Z,1.320000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_CANCEL,1493558929500,2017-04-30T13:28:49.500000Z,15|1.131162757|1222344|None|LAY|1.3|2017-04-30T13:28:14.341Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.300000,4.000000,0.000000,4.000000,4547.960000,4194.670000,requested_cancel,1.200000,990.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493558930000,2017-04-30T13:28:50Z,15|1.131162807|285470|-2.0|LAY|1.34|2017-04-30T13:28:14.810Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.340000,4.000000,0.000000,4.000000,2473.920000,2473.920000,requested_cancel,1.360000,990.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493558930000,2017-04-30T13:28:50Z,15|1.131162719|47973|None|LAY|1.99|2017-04-30T13:28:14.810Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,LAY,1.990000,4.000000,0.000000,4.000000,2637.150000,1813.320000,requested_cancel,3.960000,990.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493558930250,2017-04-30T13:28:50.250000Z,15|1.131162818|5851483|None|LAY|1.78|2017-04-30T13:28:15.146Z,,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.780000,4.000000,0.000000,4.000000,2510.050000,2510.050000,requested_cancel,3.120000,990.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558934500,2017-04-30T13:28:54.500000Z,15|1.131162757|1222344|None|LAY|1.3|2017-04-30T13:28:14.341Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.300000,4.000000,0.000000,0.000000,4547.960000,1391.000000,cancelled,1.200000,991.560000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558935000,2017-04-30T13:28:55Z,15|1.131162807|285470|-2.0|LAY|1.34|2017-04-30T13:28:14.810Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.340000,4.000000,0.000000,0.000000,2473.920000,0.000000,cancelled,1.360000,992.920000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558935000,2017-04-30T13:28:55Z,15|1.131162719|47973|None|LAY|1.99|2017-04-30T13:28:14.810Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Over 2.5 Goals,LAY,1.990000,4.000000,0.000000,0.000000,2637.150000,1813.320000,cancelled,3.960000,996.880000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493558935250,2017-04-30T13:28:55.250000Z,15|1.131162818|5851483|None|LAY|1.78|2017-04-30T13:28:15.146Z,,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.780000,4.000000,0.000000,0.000000,2510.050000,2510.050000,cancelled,3.120000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493558965250,2017-04-30T13:29:25.250000Z,16|1.131162806|47999|None|BACK|1.41|2017-04-30T13:29:25.020Z,16,MATCH_ODDS,Match Odds,Man City,BACK,1.410000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558967250,2017-04-30T13:29:27.250000Z,16|1.131162818|5851483|None|LAY|1.83|2017-04-30T13:29:27.015Z,16,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.830000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493558967500,2017-04-30T13:29:27.500000Z,16|1.131162723|1221386|None|LAY|1.38|2017-04-30T13:29:27.300Z,16,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.380000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558970250,2017-04-30T13:29:30.250000Z,16|1.131162806|47999|None|BACK|1.41|2017-04-30T13:29:25.020Z,16,MATCH_ODDS,Match Odds,Man City,BACK,1.410000,4.000000,0.000000,4.000000,1376.600000,1376.600000,open,4.000000,996.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558972250,2017-04-30T13:29:32.250000Z,16|1.131162818|5851483|None|LAY|1.83|2017-04-30T13:29:27.015Z,16,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.830000,4.000000,0.000000,4.000000,2141.790000,2141.790000,open,3.320000,992.680000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493558972500,2017-04-30T13:29:32.500000Z,16|1.131162723|1221386|None|LAY|1.38|2017-04-30T13:29:27.300Z,16,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.380000,4.000000,0.000000,4.000000,0.000000,0.000000,open,1.520000,991.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493559000250,2017-04-30T13:30:00.250000Z,16|1.131162806|47999|None|BACK|1.41|2017-04-30T13:29:25.020Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.410000,4.000000,0.000000,4.000000,1376.600000,1339.650000,requested_cancel,4.000000,991.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559002250,2017-04-30T13:30:02.250000Z,16|1.131162818|5851483|None|LAY|1.83|2017-04-30T13:29:27.015Z,,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.830000,4.000000,0.000000,4.000000,2141.790000,2128.290000,requested_cancel,3.320000,991.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559002500,2017-04-30T13:30:02.500000Z,16|1.131162723|1221386|None|LAY|1.38|2017-04-30T13:29:27.300Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.380000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_cancel,1.520000,991.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559005250,2017-04-30T13:30:05.250000Z,16|1.131162806|47999|None|BACK|1.41|2017-04-30T13:29:25.020Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.410000,4.000000,0.000000,0.000000,1376.600000,1339.650000,cancelled,4.000000,995.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559007250,2017-04-30T13:30:07.250000Z,16|1.131162818|5851483|None|LAY|1.83|2017-04-30T13:29:27.015Z,,FIRST_HALF_GOALS_05,First Half Goals 0.5,Over 0.5 Goals,LAY,1.830000,4.000000,0.000000,0.000000,2141.790000,2128.290000,cancelled,3.320000,998.480000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559007500,2017-04-30T13:30:07.500000Z,16|1.131162723|1221386|None|LAY|1.38|2017-04-30T13:29:27.300Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.380000,4.000000,0.000000,0.000000,0.000000,0.000000,cancelled,1.520000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559041250,2017-04-30T13:30:41.250000Z,17|1.131162806|47999|None|LAY|1.35|2017-04-30T13:30:41.019Z,17,MATCH_ODDS,Match Odds,Man City,LAY,1.350000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493559043750,2017-04-30T13:30:43.750000Z,17|1.131162806|47999|None|LAY|1.33|2017-04-30T13:30:43.634Z,17,MATCH_ODDS,Match Odds,Man City,LAY,1.330000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493559044500,2017-04-30T13:30:44.500000Z,17|1.131162757|1222344|None|LAY|1.29|2017-04-30T13:30:44.380Z,17,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.290000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559046250,2017-04-30T13:30:46.250000Z,17|1.131162806|47999|None|LAY|1.35|2017-04-30T13:30:41.019Z,17,MATCH_ODDS,Match Odds,Man City,LAY,1.350000,4.000000,0.000000,4.000000,929.260000,929.260000,open,1.400000,998.600000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559048750,2017-04-30T13:30:48.750000Z,17|1.131162806|47999|None|LAY|1.33|2017-04-30T13:30:43.634Z,17,MATCH_ODDS,Match Odds,Man City,LAY,1.330000,4.000000,0.000000,4.000000,4039.040000,4039.040000,open,1.320000,997.280000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559049500,2017-04-30T13:30:49.500000Z,17|1.131162757|1222344|None|LAY|1.29|2017-04-30T13:30:44.380Z,17,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.290000,4.000000,0.000000,4.000000,3878.930000,3878.930000,open,1.160000,996.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493559076250,2017-04-30T13:31:16.250000Z,17|1.131162806|47999|None|LAY|1.35|2017-04-30T13:30:41.019Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.350000,4.000000,0.000000,4.000000,929.260000,269.770000,requested_cancel,1.400000,996.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559078750,2017-04-30T13:31:18.750000Z,17|1.131162806|47999|None|LAY|1.33|2017-04-30T13:30:43.634Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.330000,4.000000,0.000000,4.000000,4039.040000,177.730000,requested_cancel,1.320000,996.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559079500,2017-04-30T13:31:19.500000Z,17|1.131162757|1222344|None|LAY|1.29|2017-04-30T13:30:44.380Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.290000,4.000000,0.000000,4.000000,3878.930000,301.370000,requested_cancel,1.160000,996.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559081250,2017-04-30T13:31:21.250000Z,17|1.131162806|47999|None|LAY|1.35|2017-04-30T13:30:41.019Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.350000,4.000000,0.000000,0.000000,929.260000,269.770000,cancelled,1.400000,997.520000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559083750,2017-04-30T13:31:23.750000Z,17|1.131162806|47999|None|LAY|1.33|2017-04-30T13:30:43.634Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.330000,4.000000,0.000000,0.000000,4039.040000,177.730000,cancelled,1.320000,998.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559084500,2017-04-30T13:31:24.500000Z,17|1.131162757|1222344|None|LAY|1.29|2017-04-30T13:30:44.380Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.290000,4.000000,0.000000,0.000000,3878.930000,262.370000,cancelled,1.160000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559322000,2017-04-30T13:35:22Z,18|1.131162757|1222344|None|LAY|1.23|2017-04-30T13:35:21.991Z,18,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493559322000,2017-04-30T13:35:22Z,18|1.131162806|47999|None|LAY|1.4|2017-04-30T13:35:21.991Z,18,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493559323250,2017-04-30T13:35:23.250000Z,18|1.131162723|1221386|None|LAY|1.46|2017-04-30T13:35:23.138Z,18,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.460000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559327000,2017-04-30T13:35:27Z,18|1.131162757|1222344|None|LAY|1.23|2017-04-30T13:35:21.991Z,18,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,0.000000,4.000000,4540.680000,4540.680000,open,0.920000,999.080000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559327000,2017-04-30T13:35:27Z,18|1.131162806|47999|None|LAY|1.4|2017-04-30T13:35:21.991Z,18,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,4.000000,3167.780000,3167.780000,open,1.600000,997.480000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559328250,2017-04-30T13:35:28.250000Z,18|1.131162723|1221386|None|LAY|1.46|2017-04-30T13:35:23.138Z,18,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.460000,4.000000,0.000000,4.000000,4637.170000,4637.170000,open,1.840000,995.640000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
FILL,1493559349250,2017-04-30T13:35:49.250000Z,18|1.131162757|1222344|None|LAY|1.23|2017-04-30T13:35:21.991Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,4540.680000,0.000000,filled,0.920000,996.560000,336.470000,4.000000,VISIBLE_REMOVE,1,336.470000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493559349250,2017-04-30T13:35:49.250000Z,18|1.131162757|1222344|None|LAY|1.23|2017-04-30T13:35:21.991Z,18,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,4540.680000,0.000000,exited,0.920000,996.560000,0.000000,0.000000,,0,0.000000,-0.156250,1.000000,2017-04-30T13:35:51.093000Z,1.280000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493559349250,2017-04-30T13:35:49.250000Z,18|1.131162757|1222344|None|LAY|1.23|2017-04-30T13:35:21.991Z,18,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.230000,4.000000,4.000000,0.000000,4540.680000,0.000000,settled,0.000000,996.403750,0.000000,0.000000,,0,0.000000,-0.156250,1.000000,2017-04-30T13:35:51.093000Z,1.280000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_CANCEL,1493559357000,2017-04-30T13:35:57Z,18|1.131162806|47999|None|LAY|1.4|2017-04-30T13:35:21.991Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,4.000000,3167.780000,396.800000,requested_cancel,1.600000,996.560000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559358250,2017-04-30T13:35:58.250000Z,18|1.131162723|1221386|None|LAY|1.46|2017-04-30T13:35:23.138Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.460000,4.000000,0.000000,4.000000,4637.170000,4637.170000,requested_cancel,1.840000,996.560000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559362000,2017-04-30T13:36:02Z,18|1.131162806|47999|None|LAY|1.4|2017-04-30T13:35:21.991Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,0.000000,3167.780000,186.500000,cancelled,1.600000,998.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559363250,2017-04-30T13:36:03.250000Z,18|1.131162723|1221386|None|LAY|1.46|2017-04-30T13:35:23.138Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.460000,4.000000,0.000000,0.000000,4637.170000,4637.170000,cancelled,1.840000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559422000,2017-04-30T13:37:02Z,19|1.131162723|1221386|None|LAY|1.47|2017-04-30T13:37:01.848Z,19,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.470000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559427000,2017-04-30T13:37:07Z,19|1.131162723|1221386|None|LAY|1.47|2017-04-30T13:37:01.848Z,19,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.470000,4.000000,0.000000,4.000000,7264.130000,7264.130000,open,1.880000,998.120000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
